1,200,52.0,48.0,2.677,1.313
2,257,50.195,49.805,2.438,1.156
3,312,52.885,47.115,2.367,1.167
4,348,49.713,50.287,2.462,1.122
5,426,53.286,46.714,2.503,1.23
6,498,50.0,50.0,2.478,1.261
7,617,48.947,51.053,2.51,1.199
8,758,48.417,51.583,2.523,1.212
9,926,47.84,52.16,2.562,1.226
10,1135,48.458,51.542,2.507,1.217
11,1379,49.746,50.254,2.471,1.256
12,1695,49.853,50.147,2.472,1.257
13,2089,49.88,50.12,2.514,1.175
14,2620,52.595,47.405,2.481,1.244
15,3081,49.4,50.6,2.517,0.0
