1,500,50.6,49.4,2.429,1.168
2,600,48.667,51.333,2.452,1.21
3,716,50.559,49.441,2.475,1.207
4,876,48.858,51.142,2.488,1.248
5,1065,48.638,51.362,2.504,1.205
6,1297,48.419,51.581,2.567,1.212
7,1612,46.65,53.35,2.564,1.258
8,1928,49.429,50.571,2.548,1.21
9,2428,51.4,48.6,2.525,1.264
10,2980,49.564,50.436,2.513,1.202
11,3711,52.115,47.885,2.557,1.24
12,4543,49.659,50.341,2.491,1.212
13,5620,48.701,51.299,2.442,1.241
14,6684,50.494,49.506,2.561,1.264
15,8476,50.059,49.941,2.506,0.0
