1,1000,50.7,49.3,2.546,1.209
2,1255,50.199,49.801,2.458,1.21
3,1536,51.497,48.503,2.513,1.207
4,1872,52.03,47.97,2.465,1.215
5,2214,48.916,51.084,2.524,1.234
6,2734,49.378,50.622,2.57,1.277
7,3469,50.706,49.294,2.45,1.231
8,4189,50.084,49.916,2.485,1.186
9,5196,50.366,49.634,2.416,1.229
10,6230,49.807,50.193,2.454,1.212
11,7614,50.276,49.724,2.472,1.23
12,9359,49.375,50.625,2.487,1.231
13,11494,50.392,49.608,2.505,1.252
14,14282,50.518,49.482,2.512,1.223
15,17751,49.366,50.634,2.477,0.0
