1,800,47.375,52.625,1.53,0.662
2,580,46.724,53.276,1.439,0.74
3,390,51.026,48.974,1.487,0.628
4,284,45.775,54.225,1.485,0.747
5,193,48.705,51.295,1.362,0.618
6,128,53.906,46.094,1.458,0.786
7,86,53.488,46.512,1.5,0.576
8,60,41.667,58.333,1.6,0.789
9,40,57.5,42.5,1.941,0.8
10,33,45.455,54.545,1.667,0.583
11,25,60.0,40.0,1.6,1.0
12,16,43.75,56.25,2.143,0.714
13,15,53.333,46.667,1.429,0.0
14,10,0.0,100.0,0.0,0.0
15,0,0.0,0.0,0.0,0.0
