1,700,48.429,51.571,2.578,1.178
2,874,53.204,46.796,2.531,1.284
3,1035,49.952,50.048,2.501,1.249
4,1293,50.271,49.729,2.619,1.301
5,1684,50.653,49.347,2.554,1.241
6,2122,49.482,50.518,2.512,1.224
7,2638,47.953,52.047,2.488,1.203
8,3147,49.349,50.651,2.466,1.21
9,3829,51.476,48.524,2.524,1.245
10,4690,49.915,50.085,2.527,1.266
11,5916,49.341,50.659,2.525,1.235
12,7371,49.315,50.685,2.513,1.253
13,9134,50.208,49.792,2.496,1.232
14,11354,49.595,50.405,2.481,1.233
15,13971,49.724,50.276,2.518,0.0
