1,700,47.0,53.0,1.447,0.704
2,476,52.311,47.689,1.48,0.643
3,336,54.167,45.833,1.351,0.645
4,208,54.327,45.673,1.495,0.648
5,142,44.366,55.634,1.238,0.609
6,78,44.872,55.128,1.543,0.607
7,54,57.407,42.593,1.478,0.588
8,34,58.824,41.176,1.571,0.9
9,22,40.909,59.091,2.0,0.444
10,18,55.556,44.444,1.0,0.5
11,8,50.0,50.0,1.5,1.0
12,6,33.333,66.667,2.0,0.5
13,4,25.0,75.0,2.0,0.0
14,2,0.0,100.0,0.0,0.0
15,0,0.0,0.0,0.0,0.0
