1,400,50.25,49.75,2.487,1.163
2,495,50.707,49.293,2.275,1.181
3,555,50.09,49.91,2.375,1.175
4,658,50.304,49.696,2.376,1.131
5,777,47.876,52.124,2.344,1.152
6,872,50.803,49.197,2.373,1.235
7,1018,50.0,50.0,2.527,1.218
8,1286,48.367,51.633,2.529,1.219
9,1573,50.604,49.396,2.492,1.244
10,1936,51.343,48.657,2.488,1.206
11,2344,49.36,50.64,2.465,1.238
12,2852,49.684,50.316,2.581,1.231
13,3657,50.615,49.385,2.436,1.249
14,4400,49.818,50.182,2.496,1.24
15,5471,50.43,49.57,2.492,0.0
