1,700,50.571,49.429,1.538,0.762
2,532,50.188,49.812,1.498,0.739
3,397,50.882,49.118,1.503,0.721
4,293,47.782,52.218,1.507,0.66
5,211,50.711,49.289,1.423,0.7
6,148,53.378,46.622,1.42,0.735
7,98,48.98,51.02,1.604,0.778
8,77,48.052,51.948,1.622,0.929
9,60,50.0,50.0,1.6,0.462
10,48,60.417,39.583,1.421,0.667
11,27,51.852,48.148,1.0,0.5
12,13,53.846,46.154,1.5,1.0
13,9,55.556,44.444,2.5,1.0
14,10,50.0,50.0,1.4,0.5
15,7,28.571,71.429,2.0,0.0
