1,900,47.333,52.667,1.507,0.701
2,642,48.91,51.09,1.433,0.751
3,450,48.222,51.778,1.571,0.763
4,341,52.786,47.214,1.547,0.698
5,249,48.996,51.004,1.475,0.7
6,180,51.111,48.889,1.477,0.698
7,130,45.385,54.615,1.475,0.682
8,87,52.874,47.126,1.293,0.667
9,53,47.17,52.83,1.6,0.65
10,40,50.0,50.0,1.1,0.462
11,22,36.364,63.636,1.25,0.333
12,10,60.0,40.0,0.75,0.5
13,3,66.667,33.333,1.0,0.0
14,1,100.0,0.0,0.0,0.0
15,0,0.0,0.0,0.0,0.0
