1,900,48.222,51.778,2.491,1.204
2,1081,51.341,48.659,2.498,1.197
3,1314,52.588,47.412,2.559,1.255
4,1594,49.247,50.753,2.476,1.234
5,1944,51.132,48.868,2.499,1.188
6,2374,48.905,51.095,2.463,1.254
7,2860,49.965,50.035,2.527,1.209
8,3611,51.066,48.934,2.503,1.248
9,4423,50.102,49.898,2.472,1.242
10,5455,50.724,49.276,2.53,1.247
11,6801,49.787,50.213,2.52,1.239
12,8533,51.107,48.893,2.496,1.243
13,10413,49.976,50.024,2.492,1.233
14,12967,49.302,50.698,2.519,1.245
15,16105,50.469,49.531,2.524,0.0
