1,100,46.0,54.0,3.022,1.475
2,139,53.957,46.043,3.344,1.593
3,214,50.935,49.065,3.133,1.468
4,329,51.368,48.632,2.963,1.435
5,474,47.468,52.532,3.133,1.48
6,705,49.078,50.922,2.994,1.502
7,1036,51.255,48.745,3.145,1.493
8,1588,49.055,50.945,3.028,1.489
9,2359,48.538,51.462,2.965,1.483
10,3395,50.221,49.779,3.011,1.492
11,5088,49.784,50.216,2.973,1.475
12,7530,49.695,50.305,2.959,1.477
13,11074,49.874,50.126,2.993,1.505
14,16533,49.779,50.221,3.002,1.486
15,24704,49.976,50.024,2.967,0.0
